Reward
0.0
50.0
33.33333333333333
50.0
60.0
66.66666666666666
57.14285714285714
50.0
55.55555555555556
60.0
63.63636363636363
66.66666666666666
69.23076923076923
64.28571428571429
66.66666666666666
62.5
