Reward
0.0
0.0
33.33333333333333
25.0
20.0
16.666666666666664
28.57142857142857
25.0
33.33333333333333
30.0
27.27272727272727
25.0
30.76923076923077
35.714285714285715
40.0
43.75
41.17647058823529
44.44444444444444
47.368421052631575
50.0
52.38095238095239
50.0
47.82608695652174
50.0
52.0
53.84615384615385
55.55555555555556
57.14285714285714
55.172413793103445
56.666666666666664
58.06451612903226
56.25
57.57575757575758
55.88235294117647
57.14285714285714
58.333333333333336
59.45945945945946
60.526315789473685
58.97435897435898
57.49999999999999
58.536585365853654
57.14285714285714
55.81395348837209
56.81818181818182
55.55555555555556
56.52173913043478
57.446808510638306
58.333333333333336
59.183673469387756
