Reward
0.0
50.0
66.66666666666666
75.0
80.0
66.66666666666666
71.42857142857143
75.0
66.66666666666666
60.0
54.54545454545454
50.0
46.15384615384615
42.857142857142854
40.0
37.5
35.294117647058826
33.33333333333333
31.57894736842105
30.0
28.57142857142857
31.818181818181817
30.434782608695656
29.166666666666668
28.000000000000004
26.923076923076923
25.925925925925924
25.0
24.137931034482758
23.333333333333332
22.58064516129032
21.875
21.21212121212121
20.588235294117645
20.0
19.444444444444446
18.91891891891892
18.421052631578945
17.94871794871795
17.5
17.073170731707318
16.666666666666664
16.27906976744186
15.909090909090908
15.555555555555555
15.217391304347828
14.893617021276595
14.583333333333334
14.285714285714285
14.000000000000002
13.725490196078432
15.384615384615385
15.09433962264151
14.814814814814813
14.545454545454545
14.285714285714285
15.789473684210526
15.517241379310345
15.254237288135593
15.0
14.754098360655737
14.516129032258066
14.285714285714285
14.0625
13.846153846153847
13.636363636363635
13.432835820895523
13.23529411764706
13.043478260869565
12.857142857142856
12.676056338028168
12.5
12.32876712328767
12.162162162162163
12.0
11.842105263157894
11.688311688311687
11.538461538461538
11.39240506329114
11.25
11.11111111111111
10.975609756097562
10.843373493975903
10.714285714285714
10.588235294117647
10.465116279069768
10.344827586206897
10.227272727272728
10.112359550561797
10.0
9.89010989010989
9.782608695652174
9.67741935483871
9.574468085106384
9.473684210526317
9.375
9.278350515463918
9.183673469387756
9.090909090909092
9.0
8.91089108910891
8.823529411764707
8.737864077669903
8.653846153846153
8.571428571428571
8.49056603773585
8.411214953271028
8.333333333333332
8.256880733944955
8.181818181818182
8.108108108108109
8.035714285714286
7.964601769911504
7.894736842105263
7.82608695652174
7.758620689655173
7.6923076923076925
7.627118644067797
7.563025210084033
7.5
7.43801652892562
7.377049180327869
7.317073170731707
7.258064516129033
